,index,endTime,artistName,trackName,msPlayed,counts,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
222,552,2020-07-07 12:21,Quintino,Get Down,952,48,5mCsq5AZjZWfB2wZHrrleX,0.628,0.924,8.0,-4.831,0.0,0.0694,0.0153,0.406,0.432,0.0368,127.915,audio_features,5mCsq5AZjZWfB2wZHrrleX,spotify:track:5mCsq5AZjZWfB2wZHrrleX,https://api.spotify.com/v1/tracks/5mCsq5AZjZWfB2wZHrrleX,https://api.spotify.com/v1/audio-analysis/5mCsq5AZjZWfB2wZHrrleX,149995.0,4.0
223,557,2020-07-07 12:25,James Hype,More Than Friends,17785,13,6vo5IEzrRQEFSwsVkZ7MDN,0.81,0.884,5.0,-4.583,0.0,0.0981,0.101,0.0,0.268,0.446,122.994,audio_features,6vo5IEzrRQEFSwsVkZ7MDN,spotify:track:6vo5IEzrRQEFSwsVkZ7MDN,https://api.spotify.com/v1/tracks/6vo5IEzrRQEFSwsVkZ7MDN,https://api.spotify.com/v1/audio-analysis/6vo5IEzrRQEFSwsVkZ7MDN,140698.0,4.0
224,558,2020-07-07 12:25,EDX,Belong - Radio Mix,213960,74,3rfdY1BDSQiQXNNzVaugYT,0.826,0.696,2.0,-4.602,0.0,0.0656,0.0203,8.12e-06,0.257,0.642,120.012,audio_features,3rfdY1BDSQiQXNNzVaugYT,spotify:track:3rfdY1BDSQiQXNNzVaugYT,https://api.spotify.com/v1/tracks/3rfdY1BDSQiQXNNzVaugYT,https://api.spotify.com/v1/audio-analysis/3rfdY1BDSQiQXNNzVaugYT,213960.0,4.0
225,561,2020-07-07 12:34,Storm Queen,Look Right Through - MK Dub III,144962,38,7eIsH6NbaBj8QrqErMrzGV,0.799,0.612,5.0,-9.43,0.0,0.0992,0.00132,0.56,0.0758,0.297,120.002,audio_features,7eIsH6NbaBj8QrqErMrzGV,spotify:track:7eIsH6NbaBj8QrqErMrzGV,https://api.spotify.com/v1/tracks/7eIsH6NbaBj8QrqErMrzGV,https://api.spotify.com/v1/audio-analysis/7eIsH6NbaBj8QrqErMrzGV,352481.0,4.0
226,574,2020-07-07 12:53,Post Malone,Internet,123386,20,0KAzP1Rbp0Vz5pw8i1KDDI,0.469,0.489,0.0,-6.071,1.0,0.0314,0.841,0.0,0.103,0.201,74.013,audio_features,0KAzP1Rbp0Vz5pw8i1KDDI,spotify:track:0KAzP1Rbp0Vz5pw8i1KDDI,https://api.spotify.com/v1/tracks/0KAzP1Rbp0Vz5pw8i1KDDI,https://api.spotify.com/v1/audio-analysis/0KAzP1Rbp0Vz5pw8i1KDDI,123387.0,4.0
227,582,2020-07-07 16:07,JAY-Z,Murder To Excellence,5190,26,1smcSwXObpmxcjCulmjMgy,0.566,0.815,1.0,-4.741,1.0,0.321,0.0242,0.0,0.0804,0.576,87.353,audio_features,1smcSwXObpmxcjCulmjMgy,spotify:track:1smcSwXObpmxcjCulmjMgy,https://api.spotify.com/v1/tracks/1smcSwXObpmxcjCulmjMgy,https://api.spotify.com/v1/audio-analysis/1smcSwXObpmxcjCulmjMgy,300960.0,4.0
228,584,2020-07-07 16:10,JAY-Z,Who Gon Stop Me,177280,49,3R1k8P1MrDdLSRhlTaaWAS,0.593,0.73,0.0,-4.638,0.0,0.159,0.0408,0.000156,0.715,0.377,133.879,audio_features,3R1k8P1MrDdLSRhlTaaWAS,spotify:track:3R1k8P1MrDdLSRhlTaaWAS,https://api.spotify.com/v1/tracks/3R1k8P1MrDdLSRhlTaaWAS,https://api.spotify.com/v1/audio-analysis/3R1k8P1MrDdLSRhlTaaWAS,256707.0,4.0
229,587,2020-07-07 16:26,Arctic Monkeys,Teddy Picker,165000,6,4OkPamOn5GofkOQu64Z4eR,0.637,0.973,9.0,-3.386,1.0,0.112,0.000413,2.23e-05,0.104,0.8,150.223,audio_features,4OkPamOn5GofkOQu64Z4eR,spotify:track:4OkPamOn5GofkOQu64Z4eR,https://api.spotify.com/v1/tracks/4OkPamOn5GofkOQu64Z4eR,https://api.spotify.com/v1/audio-analysis/4OkPamOn5GofkOQu64Z4eR,160640.0,4.0
230,592,2020-07-07 17:13,Kaiser Chiefs,I Predict A Riot,190817,11,3fMoeGj4mDusrmYOOF60aC,0.392,0.979,8.0,-3.942,1.0,0.0762,0.0163,0.0,0.106,0.357,158.882,audio_features,3fMoeGj4mDusrmYOOF60aC,spotify:track:3fMoeGj4mDusrmYOOF60aC,https://api.spotify.com/v1/tracks/3fMoeGj4mDusrmYOOF60aC,https://api.spotify.com/v1/audio-analysis/3fMoeGj4mDusrmYOOF60aC,234773.0,4.0
231,627,2020-07-09 15:27,Tiësto,God Is A Dancer (with Mabel),168125,29,6fenHIxXuuzKB55wY4WCHP,0.774,0.747,1.0,-3.908,0.0,0.082,0.0241,6.11e-06,0.342,0.833,119.964,audio_features,6fenHIxXuuzKB55wY4WCHP,spotify:track:6fenHIxXuuzKB55wY4WCHP,https://api.spotify.com/v1/tracks/6fenHIxXuuzKB55wY4WCHP,https://api.spotify.com/v1/audio-analysis/6fenHIxXuuzKB55wY4WCHP,168125.0,4.0
232,641,2020-07-11 08:04,Karen Harding,Say Something - Zac Samuel Remix,184490,44,5QifrqmnjHzdOuBAheeeNU,0.701,0.667,7.0,-6.177,1.0,0.0361,0.0121,6.53e-06,0.148,0.675,119.975,audio_features,5QifrqmnjHzdOuBAheeeNU,spotify:track:5QifrqmnjHzdOuBAheeeNU,https://api.spotify.com/v1/tracks/5QifrqmnjHzdOuBAheeeNU,https://api.spotify.com/v1/audio-analysis/5QifrqmnjHzdOuBAheeeNU,213135.0,4.0
233,650,2020-07-11 08:36,Ariana Grande,Side To Side,981,19,43bCmCI0nSgcT7QdMXY6LV,0.65,0.736,6.0,-5.84,0.0,0.229,0.0528,0.0,0.235,0.613,159.173,audio_features,43bCmCI0nSgcT7QdMXY6LV,spotify:track:43bCmCI0nSgcT7QdMXY6LV,https://api.spotify.com/v1/tracks/43bCmCI0nSgcT7QdMXY6LV,https://api.spotify.com/v1/audio-analysis/43bCmCI0nSgcT7QdMXY6LV,226160.0,4.0
234,651,2020-07-11 08:36,Ariana Grande,Dangerous Woman,5098,15,6RUhbFEhrvGISaQ8u2j2JN,0.664,0.602,4.0,-5.369,0.0,0.0412,0.0529,0.0,0.356,0.289,134.049,audio_features,6RUhbFEhrvGISaQ8u2j2JN,spotify:track:6RUhbFEhrvGISaQ8u2j2JN,https://api.spotify.com/v1/tracks/6RUhbFEhrvGISaQ8u2j2JN,https://api.spotify.com/v1/audio-analysis/6RUhbFEhrvGISaQ8u2j2JN,235947.0,3.0
235,653,2020-07-11 08:36,Ariana Grande,One Last Time,148671,18,7xoUc6faLbCqZO6fQEYprd,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,audio_features,7xoUc6faLbCqZO6fQEYprd,spotify:track:7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd,197267.0,4.0
236,661,2020-07-11 08:51,Kaskade,Fun,2794,12,6quwZWSOygVjpaTG84whzq,0.839,0.922,0.0,-3.166,1.0,0.0568,0.0215,0.00936,0.0548,0.328,122.986,audio_features,6quwZWSOygVjpaTG84whzq,spotify:track:6quwZWSOygVjpaTG84whzq,https://api.spotify.com/v1/tracks/6quwZWSOygVjpaTG84whzq,https://api.spotify.com/v1/audio-analysis/6quwZWSOygVjpaTG84whzq,174705.0,4.0
237,666,2020-07-11 09:04,Wham!,Wake Me Up Before You Go-Go,1091,10,0ikz6tENMONtK6qGkOrU3c,0.62,0.573,0.0,-11.893,1.0,0.0423,0.271,0.0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,231333.0,4.0
238,668,2020-07-11 09:04,Katrina & The Waves,Walking On Sunshine,812,8,05wIrZSwuaVWhcv5FfqeH0,0.596,0.869,10.0,-11.97,1.0,0.037,0.0116,0.173,0.0678,0.944,109.902,audio_features,05wIrZSwuaVWhcv5FfqeH0,spotify:track:05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/tracks/05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/audio-analysis/05wIrZSwuaVWhcv5FfqeH0,238733.0,4.0
239,678,2020-07-11 09:20,Wham!,Freedom,302200,124,0PhU6i6Kei6x0CH3jocvA3,0.591,0.651,0.0,-12.882,1.0,0.0424,0.42,1.94e-06,0.129,0.824,132.538,audio_features,0PhU6i6Kei6x0CH3jocvA3,spotify:track:0PhU6i6Kei6x0CH3jocvA3,https://api.spotify.com/v1/tracks/0PhU6i6Kei6x0CH3jocvA3,https://api.spotify.com/v1/audio-analysis/0PhU6i6Kei6x0CH3jocvA3,302200.0,4.0
240,690,2020-07-11 10:15,Tiësto,Jackie Chan,137941,15,4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3.0,-2.867,0.0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760.0,4.0
241,691,2020-07-11 10:36,Avicii,SOS,74837,12,2x0RZdkZcD8QRI53XT4GI5,0.802,0.645,5.0,-6.181,0.0,0.0715,0.272,0.0,0.119,0.376,100.001,audio_features,2x0RZdkZcD8QRI53XT4GI5,spotify:track:2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/tracks/2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/audio-analysis/2x0RZdkZcD8QRI53XT4GI5,157202.0,4.0
242,692,2020-07-11 10:36,Calvin Harris,One Kiss (with Dua Lipa),13610,20,7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847.0,4.0
243,697,2020-07-11 15:02,Sigala,Sweet Lovin',9555,7,1qp0ptMXNg9hqLH8sk7cc2,0.68,0.85,10.0,-2.785,1.0,0.0661,0.207,1.98e-06,0.339,0.71,124.942,audio_features,1qp0ptMXNg9hqLH8sk7cc2,spotify:track:1qp0ptMXNg9hqLH8sk7cc2,https://api.spotify.com/v1/tracks/1qp0ptMXNg9hqLH8sk7cc2,https://api.spotify.com/v1/audio-analysis/1qp0ptMXNg9hqLH8sk7cc2,202213.0,4.0
244,701,2020-07-11 15:14,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,180336,12,4bAmAVdks2Y84VNVVLXFwN,0.836,0.665,0.0,-5.779,1.0,0.0745,0.308,0.000925,0.0714,0.677,120.997,audio_features,4bAmAVdks2Y84VNVVLXFwN,spotify:track:4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/tracks/4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/audio-analysis/4bAmAVdks2Y84VNVVLXFwN,180336.0,4.0
245,741,2020-07-11 23:21,Breathe Carolina,Rhythm Is A Dancer (feat. Kaleena Zanders),171428,13,1m3vmoYlc3tm1cNV0QWzzN,0.618,0.885,11.0,-1.943,1.0,0.0551,0.0531,0.000417,0.191,0.554,125.984,audio_features,1m3vmoYlc3tm1cNV0QWzzN,spotify:track:1m3vmoYlc3tm1cNV0QWzzN,https://api.spotify.com/v1/tracks/1m3vmoYlc3tm1cNV0QWzzN,https://api.spotify.com/v1/audio-analysis/1m3vmoYlc3tm1cNV0QWzzN,171429.0,4.0
246,747,2020-07-11 23:36,Galantis,Love on Me,205920,14,2MHCiOohBZEQuLgDTPvSzF,0.562,0.906,4.0,-2.085,1.0,0.0758,0.105,0.0,0.145,0.674,124.146,audio_features,2MHCiOohBZEQuLgDTPvSzF,spotify:track:2MHCiOohBZEQuLgDTPvSzF,https://api.spotify.com/v1/tracks/2MHCiOohBZEQuLgDTPvSzF,https://api.spotify.com/v1/audio-analysis/2MHCiOohBZEQuLgDTPvSzF,205920.0,4.0
247,752,2020-07-11 23:49,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),182623,10,5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,1.0,-5.029,0.0,0.0618,0.0954,0.0,0.394,0.493,144.107,audio_features,5JEx7HbmvHQQswJCsoo9rA,spotify:track:5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,182623.0,4.0
248,753,2020-07-11 23:52,Major Lazer,Lean On (feat. MØ & DJ Snake),176561,17,4Eoo157VlPNS9mw2fFHXdl,0.463,0.889,5.0,-3.189,1.0,0.126,0.0354,0.382,0.186,0.21,127.973,audio_features,4Eoo157VlPNS9mw2fFHXdl,spotify:track:4Eoo157VlPNS9mw2fFHXdl,https://api.spotify.com/v1/tracks/4Eoo157VlPNS9mw2fFHXdl,https://api.spotify.com/v1/audio-analysis/4Eoo157VlPNS9mw2fFHXdl,296350.0,4.0
249,779,2020-07-12 00:54,Sikdope,Snakes,174375,10,7wC9cG5EgruIiQe6Xt6SFm,0.86,0.956,11.0,-1.611,1.0,0.0727,0.0262,0.722,0.183,0.0794,128.013,audio_features,7wC9cG5EgruIiQe6Xt6SFm,spotify:track:7wC9cG5EgruIiQe6Xt6SFm,https://api.spotify.com/v1/tracks/7wC9cG5EgruIiQe6Xt6SFm,https://api.spotify.com/v1/audio-analysis/7wC9cG5EgruIiQe6Xt6SFm,174375.0,4.0
250,781,2020-07-12 01:02,Ephwurd,Vibrations,174375,14,6TAS3gPMx7rURiuaM1a8aq,0.745,0.975,11.0,-0.908,0.0,0.104,0.0459,0.00035,0.122,0.236,127.982,audio_features,6TAS3gPMx7rURiuaM1a8aq,spotify:track:6TAS3gPMx7rURiuaM1a8aq,https://api.spotify.com/v1/tracks/6TAS3gPMx7rURiuaM1a8aq,https://api.spotify.com/v1/audio-analysis/6TAS3gPMx7rURiuaM1a8aq,174375.0,4.0
251,782,2020-07-12 01:06,Ephwurd,Phunky Beats,223593,8,60Y8dTgfWPtfQanQcPqJRw,0.809,0.935,1.0,-2.818,1.0,0.329,0.00943,0.000121,0.096,0.443,128.037,audio_features,60Y8dTgfWPtfQanQcPqJRw,spotify:track:60Y8dTgfWPtfQanQcPqJRw,https://api.spotify.com/v1/tracks/60Y8dTgfWPtfQanQcPqJRw,https://api.spotify.com/v1/audio-analysis/60Y8dTgfWPtfQanQcPqJRw,223594.0,4.0
252,786,2020-07-12 01:19,Zomboy,Lone Wolf,168476,11,76I3PmbGZazzNlEwlp1y85,0.502,0.981,1.0,-1.569,1.0,0.0613,0.00169,0.5,0.154,0.213,150.018,audio_features,76I3PmbGZazzNlEwlp1y85,spotify:track:76I3PmbGZazzNlEwlp1y85,https://api.spotify.com/v1/tracks/76I3PmbGZazzNlEwlp1y85,https://api.spotify.com/v1/audio-analysis/76I3PmbGZazzNlEwlp1y85,256500.0,4.0
253,789,2020-07-12 01:25,Oliver Heldens,The G.O.A.T.,201914,53,1hUmqRBZpseNjByPAEW6AJ,0.676,0.918,1.0,-6.705,1.0,0.0449,0.00022,0.892,0.465,0.364,125.975,audio_features,1hUmqRBZpseNjByPAEW6AJ,spotify:track:1hUmqRBZpseNjByPAEW6AJ,https://api.spotify.com/v1/tracks/1hUmqRBZpseNjByPAEW6AJ,https://api.spotify.com/v1/audio-analysis/1hUmqRBZpseNjByPAEW6AJ,201915.0,4.0
254,791,2020-07-12 01:29,Martin Garrix,Game Over,155644,7,5Zpe48RJ5Vs1YuFRodYdeS,0.606,0.941,1.0,-3.203,1.0,0.0895,0.00401,0.136,0.398,0.396,128.018,audio_features,5Zpe48RJ5Vs1YuFRodYdeS,spotify:track:5Zpe48RJ5Vs1YuFRodYdeS,https://api.spotify.com/v1/tracks/5Zpe48RJ5Vs1YuFRodYdeS,https://api.spotify.com/v1/audio-analysis/5Zpe48RJ5Vs1YuFRodYdeS,155645.0,4.0
255,792,2020-07-12 01:32,Tiësto,Split (Only U),208292,10,1Q4jb2UjtWUDUojHsB8mLY,0.634,0.927,1.0,-3.282,1.0,0.136,0.048,0.687,0.0864,0.35,128.016,audio_features,1Q4jb2UjtWUDUojHsB8mLY,spotify:track:1Q4jb2UjtWUDUojHsB8mLY,https://api.spotify.com/v1/tracks/1Q4jb2UjtWUDUojHsB8mLY,https://api.spotify.com/v1/audio-analysis/1Q4jb2UjtWUDUojHsB8mLY,256641.0,4.0
256,793,2020-07-12 01:35,Skrillex,HUMBLE. - SKRILLEX REMIX,156800,10,65ES1qwOB577ZnTkizMXJJ,0.901,0.934,11.0,-2.345,1.0,0.273,0.00794,7.68e-05,0.194,0.868,150.037,audio_features,65ES1qwOB577ZnTkizMXJJ,spotify:track:65ES1qwOB577ZnTkizMXJJ,https://api.spotify.com/v1/tracks/65ES1qwOB577ZnTkizMXJJ,https://api.spotify.com/v1/audio-analysis/65ES1qwOB577ZnTkizMXJJ,156800.0,4.0
257,794,2020-07-12 01:38,Fabian Mazur,Level Up,171000,14,2N5Tom7kOk3RUfhKrsPLOg,0.646,0.854,1.0,-2.773,1.0,0.459,0.0311,0.0032,0.0505,0.577,159.876,audio_features,2N5Tom7kOk3RUfhKrsPLOg,spotify:track:2N5Tom7kOk3RUfhKrsPLOg,https://api.spotify.com/v1/tracks/2N5Tom7kOk3RUfhKrsPLOg,https://api.spotify.com/v1/audio-analysis/2N5Tom7kOk3RUfhKrsPLOg,171000.0,4.0
258,798,2020-07-12 01:50,Jauz,I Dare You,296307,33,2CRz2pMU6A46P1cK30HQIT,0.634,0.953,10.0,-2.934,0.0,0.0633,0.195,8.08e-05,0.115,0.587,130.016,audio_features,2CRz2pMU6A46P1cK30HQIT,spotify:track:2CRz2pMU6A46P1cK30HQIT,https://api.spotify.com/v1/tracks/2CRz2pMU6A46P1cK30HQIT,https://api.spotify.com/v1/audio-analysis/2CRz2pMU6A46P1cK30HQIT,296308.0,4.0
259,806,2020-07-12 02:10,Deorro,Five More Hours - Deorro x Chris Brown,211975,24,3MOECVkNshqHYTPt5DZcdN,0.699,0.883,5.0,-3.226,0.0,0.219,0.0288,0.0,0.817,0.499,127.961,audio_features,3MOECVkNshqHYTPt5DZcdN,spotify:track:3MOECVkNshqHYTPt5DZcdN,https://api.spotify.com/v1/tracks/3MOECVkNshqHYTPt5DZcdN,https://api.spotify.com/v1/audio-analysis/3MOECVkNshqHYTPt5DZcdN,211975.0,4.0
